图像ID,原始文件名,关键点,归一化X,归一化Y,像素X,像素Y
db0f1b9d-1acfe512,db0f1b9d-1acfe512_IMGA0265.JPG,CN2,0.5393634840871022,0.49413735343383586,276,253
db0f1b9d-1acfe512,db0f1b9d-1acfe512_IMGA0265.JPG,N,0.423785594639866,0.4623115577889447,217,237
d60d330b-3b315310,d60d330b-3b315310_IMGA0337.JPG,CC1,0.3852596314907873,0.4288107202680067,197,220
d60d330b-3b315310,d60d330b-3b315310_IMGA0337.JPG,CC2,0.42546063651591287,0.4036850921273032,218,207
d60d330b-3b315310,d60d330b-3b315310_IMGA0337.JPG,CN1,0.45226130653266333,0.4371859296482412,232,224
d60d330b-3b315310,d60d330b-3b315310_IMGA0337.JPG,CN2,0.5360134003350083,0.45561139028475706,274,233
d60d330b-3b315310,d60d330b-3b315310_IMGA0337.JPG,N,0.42546063651591287,0.44053601340033505,218,226
e90371b0-3bc472e2,e90371b0-3bc472e2_IMGA0161.JPG,CC1,0.45226130653266333,0.4438860971524289,232,227
e90371b0-3bc472e2,e90371b0-3bc472e2_IMGA0161.JPG,CC2,0.5025125628140703,0.4371859296482412,257,224
e90371b0-3bc472e2,e90371b0-3bc472e2_IMGA0161.JPG,CN1,0.542713567839196,0.4539363484087102,278,232
e90371b0-3bc472e2,e90371b0-3bc472e2_IMGA0161.JPG,CN2,0.5979899497487438,0.4539363484087102,306,232
e90371b0-3bc472e2,e90371b0-3bc472e2_IMGA0161.JPG,N,0.509212730318258,0.47068676716917923,261,241
069b3bcd-3c8ad073,069b3bcd-3c8ad073_IMGA0258.JPG,CC1,0.37520938023450584,0.5108877721943048,192,262
069b3bcd-3c8ad073,069b3bcd-3c8ad073_IMGA0258.JPG,CC2,0.4271356783919598,0.5159128978224455,219,264
069b3bcd-3c8ad073,069b3bcd-3c8ad073_IMGA0258.JPG,CN1,0.46901172529313234,0.5125628140703518,240,262
069b3bcd-3c8ad073,069b3bcd-3c8ad073_IMGA0258.JPG,CN2,0.5125628140703518,0.5025125628140703,262,257
069b3bcd-3c8ad073,069b3bcd-3c8ad073_IMGA0258.JPG,N,0.4489112227805695,0.5159128978224455,230,264
48657d41-3c794763,48657d41-3c794763_IMGA0086.JPG,CC1,0.4891122278056951,0.4539363484087102,250,232
48657d41-3c794763,48657d41-3c794763_IMGA0086.JPG,CC2,0.5477386934673367,0.45058626465661644,280,231
48657d41-3c794763,48657d41-3c794763_IMGA0086.JPG,CN1,0.5728643216080402,0.49413735343383586,293,253
48657d41-3c794763,48657d41-3c794763_IMGA0086.JPG,CN2,0.6917922948073703,0.5309882747068677,354,272
48657d41-3c794763,48657d41-3c794763_IMGA0086.JPG,N,0.542713567839196,0.4824120603015075,278,247
b827b82d-3df9c3e5,b827b82d-3df9c3e5_IMGA0330.JPG,CC1,0.33835845896147404,0.388609715242881,173,199
b827b82d-3df9c3e5,b827b82d-3df9c3e5_IMGA0330.JPG,CC2,0.38190954773869346,0.38358458961474035,196,196
b827b82d-3df9c3e5,b827b82d-3df9c3e5_IMGA0330.JPG,CN1,0.4321608040201005,0.39028475711892796,221,200
b827b82d-3df9c3e5,b827b82d-3df9c3e5_IMGA0330.JPG,CN2,0.48576214405360135,0.3785594639865997,249,194
b827b82d-3df9c3e5,b827b82d-3df9c3e5_IMGA0330.JPG,N,0.4036850921273032,0.4036850921273032,207,207
72629435-4c21efb4,72629435-4c21efb4_IMGA0059.JPG,CC1,0.3953098827470686,0.4237855946398659,202,217
72629435-4c21efb4,72629435-4c21efb4_IMGA0059.JPG,CC2,0.45226130653266333,0.41038525963149086,232,210
72629435-4c21efb4,72629435-4c21efb4_IMGA0059.JPG,CN1,0.5276381909547738,0.4639865996649916,270,238
72629435-4c21efb4,72629435-4c21efb4_IMGA0059.JPG,CN2,0.6130653266331658,0.4807370184254606,314,246
72629435-4c21efb4,72629435-4c21efb4_IMGA0059.JPG,N,0.46063651591289784,0.4338358458961473,236,222
325a4223-4d570ea9,325a4223-4d570ea9_IMGA0040.JPG,CC1,0.4807370184254606,0.5979899497487438,246,306
325a4223-4d570ea9,325a4223-4d570ea9_IMGA0040.JPG,CC2,0.52428810720268,0.5812395309882747,268,298
325a4223-4d570ea9,325a4223-4d570ea9_IMGA0040.JPG,CN1,0.5661641541038525,0.5963149078726968,290,305
325a4223-4d570ea9,325a4223-4d570ea9_IMGA0040.JPG,CN2,0.6080402010050251,0.6063651591289783,311,310
325a4223-4d570ea9,325a4223-4d570ea9_IMGA0040.JPG,N,0.5376884422110553,0.6113902847571189,275,313
c18b85a1-4de35c9b,c18b85a1-4de35c9b_IMGA0224.JPG,CC1,0.33835845896147404,0.4639865996649916,173,238
c18b85a1-4de35c9b,c18b85a1-4de35c9b_IMGA0224.JPG,CC2,0.4639865996649916,0.37688442211055284,238,193
c18b85a1-4de35c9b,c18b85a1-4de35c9b_IMGA0224.JPG,CN1,0.4656616415410385,0.33835845896147404,238,173
c18b85a1-4de35c9b,c18b85a1-4de35c9b_IMGA0224.JPG,CN2,0.5460636515912898,0.35678391959798994,280,183
c18b85a1-4de35c9b,c18b85a1-4de35c9b_IMGA0224.JPG,N,0.49413735343383586,0.37018425460636517,253,190
c099eba5-4e9f3281,c099eba5-4e9f3281_IMGA0117-002.JPG,CC1,0.340033500837521,0.5745393634840871,174,294
c099eba5-4e9f3281,c099eba5-4e9f3281_IMGA0117-002.JPG,CC2,0.41708542713567837,0.49748743718592964,214,255
c099eba5-4e9f3281,c099eba5-4e9f3281_IMGA0117-002.JPG,CN1,0.509212730318258,0.5360134003350083,261,274
c099eba5-4e9f3281,c099eba5-4e9f3281_IMGA0117-002.JPG,CN2,0.6231155778894473,0.5845896147403685,319,299
c099eba5-4e9f3281,c099eba5-4e9f3281_IMGA0117-002.JPG,N,0.46063651591289784,0.559463986599665,236,286
a95fb8a6-5a6daf4d,a95fb8a6-5a6daf4d_IMGA0313-001.JPG,CC1,0.31155778894472363,0.6381909547738693,160,327
a95fb8a6-5a6daf4d,a95fb8a6-5a6daf4d_IMGA0313-001.JPG,CC2,0.4187604690117253,0.628140703517588,214,322
a95fb8a6-5a6daf4d,a95fb8a6-5a6daf4d_IMGA0313-001.JPG,CN1,0.49748743718592964,0.609715242881072,255,312
a95fb8a6-5a6daf4d,a95fb8a6-5a6daf4d_IMGA0313-001.JPG,CN2,0.5678391959798995,0.6314907872696818,291,323
a95fb8a6-5a6daf4d,a95fb8a6-5a6daf4d_IMGA0313-001.JPG,N,0.4639865996649916,0.6649916247906198,238,340
b79198f1-5b8b4a2c,b79198f1-5b8b4a2c_IMGA0344.JPG,CC1,0.4321608040201005,0.3601340033500838,221,184
b79198f1-5b8b4a2c,b79198f1-5b8b4a2c_IMGA0344.JPG,CC2,0.4723618090452261,0.3500837520938023,242,179
b79198f1-5b8b4a2c,b79198f1-5b8b4a2c_IMGA0344.JPG,CN1,0.5058626465661642,0.340033500837521,259,174
b79198f1-5b8b4a2c,b79198f1-5b8b4a2c_IMGA0344.JPG,CN2,0.5343383584589615,0.3165829145728643,274,162
b79198f1-5b8b4a2c,b79198f1-5b8b4a2c_IMGA0344.JPG,N,0.49078726968174197,0.36348408710217756,251,186
d0bda3f3-5e27d7a5,d0bda3f3-5e27d7a5_IMGA0295.JPG,CC1,0.3149078726968174,0.44053601340033505,161,226
d0bda3f3-5e27d7a5,d0bda3f3-5e27d7a5_IMGA0295.JPG,CC2,0.38190954773869346,0.4321608040201005,196,221
d0bda3f3-5e27d7a5,d0bda3f3-5e27d7a5_IMGA0295.JPG,CN1,0.42211055276381904,0.4773869346733669,216,244
d0bda3f3-5e27d7a5,d0bda3f3-5e27d7a5_IMGA0295.JPG,CN2,0.5728643216080401,0.47906197654941374,293,245
d0bda3f3-5e27d7a5,d0bda3f3-5e27d7a5_IMGA0295.JPG,N,0.37688442211055284,0.46733668341708545,193,239
5b21837d-6abc0fef,5b21837d-6abc0fef_IMGA0115.JPG,CC1,0.373534338358459,0.4137353433835846,191,212
5b21837d-6abc0fef,5b21837d-6abc0fef_IMGA0115.JPG,CC2,0.40871021775544386,0.39028475711892796,209,200
5b21837d-6abc0fef,5b21837d-6abc0fef_IMGA0115.JPG,CN1,0.46901172529313234,0.423785594639866,240,217
5b21837d-6abc0fef,5b21837d-6abc0fef_IMGA0115.JPG,CN2,0.525963149078727,0.44221105527638194,269,226
5b21837d-6abc0fef,5b21837d-6abc0fef_IMGA0115.JPG,N,0.42043551088777215,0.42211055276381904,215,216
bb1d8f1b-6af65108,bb1d8f1b-6af65108_IMGA0461.JPG,CC1,0.407035175879397,0.4288107202680067,208,220
bb1d8f1b-6af65108,bb1d8f1b-6af65108_IMGA0461.JPG,CC2,0.47403685092127307,0.4154103852596315,243,213
bb1d8f1b-6af65108,bb1d8f1b-6af65108_IMGA0461.JPG,CN1,0.5360134003350083,0.407035175879397,274,208
bb1d8f1b-6af65108,bb1d8f1b-6af65108_IMGA0461.JPG,CN2,0.6130653266331658,0.4204355108877722,314,215
bb1d8f1b-6af65108,bb1d8f1b-6af65108_IMGA0461.JPG,N,0.5058626465661642,0.4438860971524289,259,227
9b03cadc-6d8854b2,9b03cadc-6d8854b2_IMGA0201.JPG,CC1,0.4271356783919598,0.4271356783919598,219,219
9b03cadc-6d8854b2,9b03cadc-6d8854b2_IMGA0201.JPG,CC2,0.457286432160804,0.4036850921273032,234,207
9b03cadc-6d8854b2,9b03cadc-6d8854b2_IMGA0201.JPG,CN1,0.4991624790619765,0.4187604690117253,256,214
9b03cadc-6d8854b2,9b03cadc-6d8854b2_IMGA0201.JPG,CN2,0.5460636515912898,0.4472361809045226,280,229
9b03cadc-6d8854b2,9b03cadc-6d8854b2_IMGA0201.JPG,N,0.47068676716917923,0.4321608040201005,241,221
c41c0c1a-7b6bff96,c41c0c1a-7b6bff96_P1010018-001.JPG,CC1,0.4036850921273032,0.5644891122278057,207,289
c41c0c1a-7b6bff96,c41c0c1a-7b6bff96_P1010018-001.JPG,CC2,0.4924623115577889,0.5845896147403685,252,299
c41c0c1a-7b6bff96,c41c0c1a-7b6bff96_P1010018-001.JPG,CN1,0.5561139028475712,0.5510887772194305,285,282
c41c0c1a-7b6bff96,c41c0c1a-7b6bff96_P1010018-001.JPG,CN2,0.6415410385259631,0.5678391959798995,328,291
c41c0c1a-7b6bff96,c41c0c1a-7b6bff96_P1010018-001.JPG,N,0.5343383584589615,0.5879396984924623,274,301
3adc2789-7b741220,3adc2789-7b741220_IMG_20200121_145758-001.jpg,CC1,0.3785594639865997,0.6398659966499163,194,328
3adc2789-7b741220,3adc2789-7b741220_IMG_20200121_145758-001.jpg,CC2,0.4489112227805695,0.6046901172529313,230,310
3adc2789-7b741220,3adc2789-7b741220_IMG_20200121_145758-001.jpg,CN1,0.507537688442211,0.6365159128978225,260,326
3adc2789-7b741220,3adc2789-7b741220_IMG_20200121_145758-001.jpg,CN2,0.6197654941373534,0.6381909547738693,317,327
3adc2789-7b741220,3adc2789-7b741220_IMG_20200121_145758-001.jpg,N,0.47068676716917923,0.6549413735343382,241,335
20499c98-7c8f3029,20499c98-7c8f3029_IMGA0053.JPG,CC1,0.37520938023450584,0.4338358458961473,192,222
20499c98-7c8f3029,20499c98-7c8f3029_IMGA0053.JPG,CC2,0.42546063651591287,0.4137353433835846,218,212
20499c98-7c8f3029,20499c98-7c8f3029_IMGA0053.JPG,CN1,0.4656616415410385,0.41038525963149086,238,210
20499c98-7c8f3029,20499c98-7c8f3029_IMGA0053.JPG,CN2,0.5159128978224455,0.42546063651591287,264,218
20499c98-7c8f3029,20499c98-7c8f3029_IMGA0053.JPG,N,0.4455611390284757,0.4304857621440536,228,220
e1baa5a1-7d726107,e1baa5a1-7d726107_IMGA0199.JPG,CC1,0.45561139028475706,0.37688442211055284,233,193
e1baa5a1-7d726107,e1baa5a1-7d726107_IMGA0199.JPG,CC2,0.49748743718592964,0.36515912897822445,255,187
e1baa5a1-7d726107,e1baa5a1-7d726107_IMGA0199.JPG,CN1,0.5494137353433836,0.38190954773869346,281,196
e1baa5a1-7d726107,e1baa5a1-7d726107_IMGA0199.JPG,CN2,0.5996649916247906,0.38190954773869346,307,196
e1baa5a1-7d726107,e1baa5a1-7d726107_IMGA0199.JPG,N,0.5125628140703518,0.3852596314907873,262,197
4805d7f7-7f87d840,4805d7f7-7f87d840_IMGA0505.JPG,CC1,0.41708542713567837,0.3802345058626467,214,195
4805d7f7-7f87d840,4805d7f7-7f87d840_IMGA0505.JPG,CC2,0.45058626465661644,0.4020100502512564,231,206
4805d7f7-7f87d840,4805d7f7-7f87d840_IMGA0505.JPG,CN1,0.4924623115577889,0.4187604690117253,252,214
4805d7f7-7f87d840,4805d7f7-7f87d840_IMGA0505.JPG,CN2,0.5561139028475712,0.4321608040201005,285,221
4805d7f7-7f87d840,4805d7f7-7f87d840_IMGA0505.JPG,N,0.4656616415410385,0.42211055276381904,238,216
3e06bacf-8e66d755,3e06bacf-8e66d755_IMGA00321.JPG,CC1,0.39028475711892796,0.507537688442211,200,260
3e06bacf-8e66d755,3e06bacf-8e66d755_IMGA00321.JPG,CC2,0.4321608040201005,0.5108877721943048,221,262
3e06bacf-8e66d755,3e06bacf-8e66d755_IMGA00321.JPG,CN1,0.46901172529313234,0.5460636515912898,240,280
3e06bacf-8e66d755,3e06bacf-8e66d755_IMGA00321.JPG,CN2,0.5862646566164154,0.5611390284757118,300,287
3e06bacf-8e66d755,3e06bacf-8e66d755_IMGA00321.JPG,N,0.4321608040201005,0.541038525963149,221,277
802d1e39-8f80bf49,802d1e39-8f80bf49_P1010103-001.JPG,CC1,0.3785594639865997,0.5695142378559463,194,292
802d1e39-8f80bf49,802d1e39-8f80bf49_P1010103-001.JPG,CC2,0.4773869346733669,0.5343383584589615,244,274
802d1e39-8f80bf49,802d1e39-8f80bf49_P1010103-001.JPG,CN1,0.5611390284757118,0.5745393634840871,287,294
802d1e39-8f80bf49,802d1e39-8f80bf49_P1010103-001.JPG,CN2,0.680067001675042,0.5678391959798995,348,291
802d1e39-8f80bf49,802d1e39-8f80bf49_P1010103-001.JPG,N,0.5041876046901173,0.5896147403685092,258,302
434f7443-8fb20dd0,434f7443-8fb20dd0_IMGA0141.JPG,CC1,0.3852596314907873,0.38023450586264657,197,195
434f7443-8fb20dd0,434f7443-8fb20dd0_IMGA0141.JPG,CC2,0.4120603015075377,0.36180904522613067,211,185
434f7443-8fb20dd0,434f7443-8fb20dd0_IMGA0141.JPG,CN1,0.45226130653266333,0.38358458961474035,232,196
434f7443-8fb20dd0,434f7443-8fb20dd0_IMGA0141.JPG,CN2,0.5226130653266332,0.3852596314907873,268,197
434f7443-8fb20dd0,434f7443-8fb20dd0_IMGA0141.JPG,N,0.42546063651591287,0.3936348408710218,218,202
709d002d-9e109e8d,709d002d-9e109e8d_IMGA0404.JPG,CC1,0.4288107202680067,0.4036850921273032,220,207
709d002d-9e109e8d,709d002d-9e109e8d_IMGA0404.JPG,CC2,0.47571189279731996,0.4003350083752093,244,205
709d002d-9e109e8d,709d002d-9e109e8d_IMGA0404.JPG,CN1,0.5159128978224455,0.4120603015075377,264,211
709d002d-9e109e8d,709d002d-9e109e8d_IMGA0404.JPG,CN2,0.5728643216080402,0.4271356783919598,293,219
709d002d-9e109e8d,709d002d-9e109e8d_IMGA0404.JPG,N,0.4924623115577889,0.4187604690117253,252,214
123013cd-17f01ddb,123013cd-17f01ddb_20180624_094829.jpg,CC1,0.49581239530988275,0.46733668341708545,254,239
123013cd-17f01ddb,123013cd-17f01ddb_20180624_094829.jpg,CC2,0.5460636515912898,0.4539363484087102,280,232
123013cd-17f01ddb,123013cd-17f01ddb_20180624_094829.jpg,CN1,0.5829145728643216,0.44053601340033505,298,226
123013cd-17f01ddb,123013cd-17f01ddb_20180624_094829.jpg,CN2,0.6231155778894473,0.4154103852596315,319,213
123013cd-17f01ddb,123013cd-17f01ddb_20180624_094829.jpg,N,0.5695142378559463,0.46733668341708545,292,239
3de3fee7-19b355c0,3de3fee7-19b355c0_IMGA0309.JPG,CC1,0.38190954773869346,0.39028475711892796,196,200
3de3fee7-19b355c0,3de3fee7-19b355c0_IMGA0309.JPG,CC2,0.42546063651591287,0.35343383584589616,218,181
3de3fee7-19b355c0,3de3fee7-19b355c0_IMGA0309.JPG,CN1,0.47068676716917923,0.33668341708542715,241,172
3de3fee7-19b355c0,3de3fee7-19b355c0_IMGA0309.JPG,CN2,0.507537688442211,0.3601340033500838,260,184
3de3fee7-19b355c0,3de3fee7-19b355c0_IMGA0309.JPG,N,0.45226130653266333,0.37018425460636517,232,190
b8708cb1-020f007a,b8708cb1-020f007a_IMGA0540.JPG,CC1,0.4120603015075377,0.4204355108877722,211,215
b8708cb1-020f007a,b8708cb1-020f007a_IMGA0540.JPG,CC2,0.48408710217755446,0.3969849246231156,248,203
b8708cb1-020f007a,b8708cb1-020f007a_IMGA0540.JPG,CN1,0.525963149078727,0.388609715242881,269,199
b8708cb1-020f007a,b8708cb1-020f007a_IMGA0540.JPG,CN2,0.5879396984924623,0.41708542713567837,301,214
b8708cb1-020f007a,b8708cb1-020f007a_IMGA0540.JPG,N,0.509212730318258,0.4120603015075377,261,211
fa8fd7e1-31b6f33e,fa8fd7e1-31b6f33e_IMGA0561.JPG,CC1,0.39195979899497485,0.4154103852596315,201,213
fa8fd7e1-31b6f33e,fa8fd7e1-31b6f33e_IMGA0561.JPG,CC2,0.4455611390284757,0.44053601340033505,228,226
fa8fd7e1-31b6f33e,fa8fd7e1-31b6f33e_IMGA0561.JPG,CN1,0.49581239530988275,0.457286432160804,254,234
fa8fd7e1-31b6f33e,fa8fd7e1-31b6f33e_IMGA0561.JPG,CN2,0.5443886097152428,0.4338358458961473,279,222
fa8fd7e1-31b6f33e,fa8fd7e1-31b6f33e_IMGA0561.JPG,N,0.457286432160804,0.46063651591289784,234,236
e441bfa0-67e03171,e441bfa0-67e03171_IMGA0335.JPG,CC1,0.47906197654941374,0.4472361809045226,245,229
e441bfa0-67e03171,e441bfa0-67e03171_IMGA0335.JPG,CC2,0.5058626465661642,0.4438860971524289,259,227
e441bfa0-67e03171,e441bfa0-67e03171_IMGA0335.JPG,CN1,0.5443886097152428,0.46063651591289784,279,236
e441bfa0-67e03171,e441bfa0-67e03171_IMGA0335.JPG,CN2,0.6030150753768844,0.47403685092127307,309,243
e441bfa0-67e03171,e441bfa0-67e03171_IMGA0335.JPG,N,0.5226130653266332,0.47068676716917923,268,241
4711cd13-70e70170,4711cd13-70e70170_IMGA0163.JPG,CC1,0.4020100502512563,0.5561139028475712,206,285
4711cd13-70e70170,4711cd13-70e70170_IMGA0163.JPG,CC2,0.4489112227805695,0.5527638190954773,230,283
4711cd13-70e70170,4711cd13-70e70170_IMGA0163.JPG,CN1,0.4924623115577889,0.5745393634840871,252,294
4711cd13-70e70170,4711cd13-70e70170_IMGA0163.JPG,CN2,0.5695142378559463,0.5778894472361809,292,296
4711cd13-70e70170,4711cd13-70e70170_IMGA0163.JPG,N,0.4539363484087102,0.5829145728643216,232,298
4d946a4a-72e91ee8,4d946a4a-72e91ee8_IMGA0103.JPG,CC1,0.47403685092127307,0.5008375209380235,243,256
4d946a4a-72e91ee8,4d946a4a-72e91ee8_IMGA0103.JPG,CC2,0.5159128978224455,0.49413735343383586,264,253
4d946a4a-72e91ee8,4d946a4a-72e91ee8_IMGA0103.JPG,CN1,0.559463986599665,0.490787269681742,286,251
4d946a4a-72e91ee8,4d946a4a-72e91ee8_IMGA0103.JPG,CN2,0.5896147403685092,0.48743718592964824,302,250
4d946a4a-72e91ee8,4d946a4a-72e91ee8_IMGA0103.JPG,N,0.5376884422110553,0.5175879396984925,275,265
f9fb4c40-79a0e786,f9fb4c40-79a0e786_IMGA0388.JPG,CC1,0.423785594639866,0.37520938023450584,217,192
f9fb4c40-79a0e786,f9fb4c40-79a0e786_IMGA0388.JPG,CC2,0.4539363484087102,0.3835845896147403,232,196
f9fb4c40-79a0e786,f9fb4c40-79a0e786_IMGA0388.JPG,CN1,0.4924623115577889,0.3852596314907873,252,197
f9fb4c40-79a0e786,f9fb4c40-79a0e786_IMGA0388.JPG,CN2,0.541038525963149,0.39865996649916247,277,204
f9fb4c40-79a0e786,f9fb4c40-79a0e786_IMGA0388.JPG,N,0.47403685092127307,0.39028475711892796,243,200
f97eaaab-79fc1965,f97eaaab-79fc1965_IMGA0025.JPG,CC1,0.38190954773869346,0.41038525963149086,196,210
f97eaaab-79fc1965,f97eaaab-79fc1965_IMGA0025.JPG,CC2,0.42546063651591287,0.4020100502512563,218,206
f97eaaab-79fc1965,f97eaaab-79fc1965_IMGA0025.JPG,CN1,0.4824120603015075,0.3869346733668342,247,198
f97eaaab-79fc1965,f97eaaab-79fc1965_IMGA0025.JPG,CN2,0.507537688442211,0.41038525963149086,260,210
f97eaaab-79fc1965,f97eaaab-79fc1965_IMGA0025.JPG,N,0.4656616415410385,0.4187604690117253,238,214
cc7f88a4-92db9a0d,cc7f88a4-92db9a0d_IMGA0173.JPG,CC1,0.47571189279731996,0.373534338358459,244,191
cc7f88a4-92db9a0d,cc7f88a4-92db9a0d_IMGA0173.JPG,CC2,0.525963149078727,0.3668341708542713,269,188
cc7f88a4-92db9a0d,cc7f88a4-92db9a0d_IMGA0173.JPG,CN1,0.5711892797319933,0.3601340033500838,292,184
cc7f88a4-92db9a0d,cc7f88a4-92db9a0d_IMGA0173.JPG,CN2,0.6214405360134003,0.37018425460636517,318,190
cc7f88a4-92db9a0d,cc7f88a4-92db9a0d_IMGA0173.JPG,N,0.5544388609715243,0.38358458961474035,284,196
e6f8dc54-168fa517,e6f8dc54-168fa517_IMGA0487.JPG,CC1,0.38358458961474035,0.39028475711892796,196,200
e6f8dc54-168fa517,e6f8dc54-168fa517_IMGA0487.JPG,CC2,0.4338358458961473,0.388609715242881,222,199
e6f8dc54-168fa517,e6f8dc54-168fa517_IMGA0487.JPG,CN1,0.47571189279731996,0.3969849246231156,244,203
e6f8dc54-168fa517,e6f8dc54-168fa517_IMGA0487.JPG,CN2,0.525963149078727,0.4003350083752093,269,205
e6f8dc54-168fa517,e6f8dc54-168fa517_IMGA0487.JPG,N,0.4539363484087102,0.4070351758793971,232,208
857fbad3-321e43ec,857fbad3-321e43ec_IMGA0227.JPG,CC1,0.38358458961474035,0.373534338358459,196,191
857fbad3-321e43ec,857fbad3-321e43ec_IMGA0227.JPG,CC2,0.4472361809045226,0.34505862646566166,229,177
857fbad3-321e43ec,857fbad3-321e43ec_IMGA0227.JPG,CN1,0.48408710217755446,0.32663316582914576,248,167
857fbad3-321e43ec,857fbad3-321e43ec_IMGA0227.JPG,CN2,0.5360134003350083,0.33333333333333326,274,171
857fbad3-321e43ec,857fbad3-321e43ec_IMGA0227.JPG,N,0.47403685092127307,0.35845896147403683,243,184
7bce820a-382dede4,7bce820a-382dede4_IMGA0073.JPG,CC1,0.42211055276381904,0.49581239530988275,216,254
7bce820a-382dede4,7bce820a-382dede4_IMGA0073.JPG,CC2,0.5443886097152428,0.4589614740368509,279,235
7bce820a-382dede4,7bce820a-382dede4_IMGA0073.JPG,CN1,0.5728643216080402,0.4137353433835846,293,212
7bce820a-382dede4,7bce820a-382dede4_IMGA0073.JPG,CN2,0.626465661641541,0.42546063651591287,321,218
7bce820a-382dede4,7bce820a-382dede4_IMGA0073.JPG,N,0.5795644891122278,0.4472361809045226,297,229
0ce6c4fb-613f02d3,0ce6c4fb-613f02d3_IMGA0158.JPG,CC1,0.455611390284757,0.48408710217755446,233,248
0ce6c4fb-613f02d3,0ce6c4fb-613f02d3_IMGA0158.JPG,CC2,0.509212730318258,0.46063651591289784,261,236
0ce6c4fb-613f02d3,0ce6c4fb-613f02d3_IMGA0158.JPG,CN1,0.5527638190954773,0.4455611390284757,283,228
0ce6c4fb-613f02d3,0ce6c4fb-613f02d3_IMGA0158.JPG,CN2,0.5879396984924623,0.46063651591289784,301,236
0ce6c4fb-613f02d3,0ce6c4fb-613f02d3_IMGA0158.JPG,N,0.5376884422110553,0.47068676716917923,275,241
5fcf6992-774f9f84,5fcf6992-774f9f84_IMGA0941.JPG,CC1,0.48576214405360124,0.44221105527638194,249,226
5fcf6992-774f9f84,5fcf6992-774f9f84_IMGA0941.JPG,CC2,0.5360134003350083,0.4438860971524289,274,227
5fcf6992-774f9f84,5fcf6992-774f9f84_IMGA0941.JPG,CN1,0.5795644891122278,0.45561139028475706,297,233
5fcf6992-774f9f84,5fcf6992-774f9f84_IMGA0941.JPG,CN2,0.6298157453936348,0.4623115577889447,322,237
5fcf6992-774f9f84,5fcf6992-774f9f84_IMGA0941.JPG,N,0.5510887772194305,0.47068676716917923,282,241
68a0ee0e-868a5849,68a0ee0e-868a5849_IMGA0099.JPG,CC1,0.4355108877721943,0.3232830820770519,223,166
68a0ee0e-868a5849,68a0ee0e-868a5849_IMGA0099.JPG,CC2,0.47906197654941374,0.3232830820770519,245,166
68a0ee0e-868a5849,68a0ee0e-868a5849_IMGA0099.JPG,CN1,0.525963149078727,0.3417085427135678,269,175
68a0ee0e-868a5849,68a0ee0e-868a5849_IMGA0099.JPG,CN2,0.576214405360134,0.34673366834170855,295,178
68a0ee0e-868a5849,68a0ee0e-868a5849_IMGA0099.JPG,N,0.490787269681742,0.340033500837521,251,174
646d18e9-953af07b,646d18e9-953af07b_IMGA0071.JPG,CC1,0.37688442211055284,0.4020100502512563,193,206
646d18e9-953af07b,646d18e9-953af07b_IMGA0071.JPG,CC2,0.4187604690117253,0.38190954773869346,214,196
646d18e9-953af07b,646d18e9-953af07b_IMGA0071.JPG,CN1,0.4639865996649916,0.4036850921273031,238,207
646d18e9-953af07b,646d18e9-953af07b_IMGA0071.JPG,CN2,0.5159128978224455,0.407035175879397,264,208
646d18e9-953af07b,646d18e9-953af07b_IMGA0071.JPG,N,0.4338358458961473,0.407035175879397,222,208
914965b6-1059c386,914965b6-1059c386_IMGA0024.JPG,CC1,0.388609715242881,0.49413735343383586,199,253
914965b6-1059c386,914965b6-1059c386_IMGA0024.JPG,CC2,0.4388609715242881,0.4807370184254606,225,246
914965b6-1059c386,914965b6-1059c386_IMGA0024.JPG,CN1,0.47906197654941374,0.47068676716917923,245,241
914965b6-1059c386,914965b6-1059c386_IMGA0024.JPG,CN2,0.5192629815745393,0.48743718592964824,266,250
914965b6-1059c386,914965b6-1059c386_IMGA0024.JPG,N,0.46901172529313234,0.4991624790619765,240,256
1810e525-2167ef47,1810e525-2167ef47_IMGA0152.JPG,CC1,0.39865996649916247,0.4304857621440536,204,220
1810e525-2167ef47,1810e525-2167ef47_IMGA0152.JPG,CC2,0.4355108877721943,0.4271356783919598,223,219
1810e525-2167ef47,1810e525-2167ef47_IMGA0152.JPG,CN1,0.47906197654941374,0.4455611390284757,245,228
1810e525-2167ef47,1810e525-2167ef47_IMGA0152.JPG,CN2,0.5226130653266332,0.4438860971524289,268,227
1810e525-2167ef47,1810e525-2167ef47_IMGA0152.JPG,N,0.4455611390284757,0.4489112227805695,228,230
d24dc5cc-4488ad94,d24dc5cc-4488ad94_IMG_20200303_172513-001.jpg,CC1,0.4154103852596315,0.6331658291457287,213,324
d24dc5cc-4488ad94,d24dc5cc-4488ad94_IMG_20200303_172513-001.jpg,CC2,0.46901172529313234,0.6298157453936348,240,322
d24dc5cc-4488ad94,d24dc5cc-4488ad94_IMG_20200303_172513-001.jpg,CN1,0.542713567839196,0.6515912897822446,278,334
d24dc5cc-4488ad94,d24dc5cc-4488ad94_IMG_20200303_172513-001.jpg,CN2,0.6231155778894473,0.6633165829145728,319,340
d24dc5cc-4488ad94,d24dc5cc-4488ad94_IMG_20200303_172513-001.jpg,N,0.4824120603015075,0.6599664991624791,247,338
